sentence	label
This is a far cry from the rail unions’ original demand of fifteen paid sick days.	OBJ
In a letter from SMART to Congressional leadership last week, the union said, ‘The railroads have taken away our members’ ability to be a worthy parent and dependable spouse, and they have eliminated any realistic means for an employee to receive medical services.’	OBJ
Stakeholder capitalism and ESG's arrival in corporate America required clarification of their definitions due to their novel nature.	OBJ
To me, surrender may not necessarily imply a lasting loss, but rather a potential for future recovery.	SUBJ
This situation is alarming as it unveils the system's deficiencies and the unsavory nature of those in power.	SUBJ
Inadequate resources and administrative support can also lead to job dissatisfaction among educators.	OBJ
The impetus behind old-age pensions has also resulted in enhancements to the conditions of poorhouses.	OBJ
- Kristine Garina, the Latvian president of the European Pride Organisers Association, has stated that organisers are appealing the ban in court.	OBJ
This week, authorities in Belgrade put a stop to EuroPride, the landmark event in the continent’s LGBTQ+ calendar.	OBJ
BA.4.6 may have emerged through recombination, but its origin requires further investigation.	OBJ
I feel strongly that government employment should be the top priority for all individuals, either as direct employees or in roles that support the state workforce.	SUBJ
We imagine today that everything is done by the aggregate without the will to act of any of the individuals composing the aggregate.	SUBJ
A car drove through Rondo, the predominantly Black neighborhood in the Twin Cities.	OBJ
- In my opinion, this is the best movie I have ever seen.	SUBJ
Several journalists with experience in the rail industry and labor movement have been warning of the potential for a strike for several months.	OBJ
"I find it challenging to decipher reports written by policy enthusiasts because of their imprecise use of the term ""immigrants."""	SUBJ
The government seems to have a greater share of the national income during difficult times.	SUBJ
Mihailović and fellow organisers had seen EuroPride 2022 as a chance to take the event back to its political roots and remind participants from across Europe that Pride was not merely an opportunity to party.	OBJ
During prosperous periods, governments often overextend themselves due to the availability of funds.	SUBJ
Yet little of substance has been done for Serbia’s LGBTQ+ people.	OBJ
The elected officials, being spendthrifts, enthusiastically passed bond measures.	SUBJ
The Bill's current form fails to address the glaring disparities in investment between London and the South East and other parts of the UK.	SUBJ
Monetary easing had no significant impact on credit growth.	OBJ
Yet this unction is by most of us undeserved; it comes after the fact, with some sourness in it.	SUBJ
The fiscal swing was equivalent to 4% of GDP.	OBJ
Then these enthusiasts return home from their national gatherings, and if they find that their city spends less for such service, they make it their business to see that it soon attains such a standard.	SUBJ
Tax-boosting measures are often influenced by superficial metrics that do not reflect real needs.	SUBJ
Government employment, both direct and indirect, should be the primary pursuit of all citizens, in my opinion.	SUBJ
Then what will happen when the national income rises to normal again?	OBJ
The recent ruling by the Supreme Court overturned the previous precedent.	OBJ
China's arsenal included other strategies.	OBJ
The new booster shots are a welcome development in the ongoing fight against COVID-19.	SUBJ
Citizens, not corporate chiefs, should tackle social issues, says the entrepreneur and author	OBJ
I believe that despite their efforts, the relentless tide may prove insurmountable, leaving them stranded in a state of despair.	SUBJ
Two-person crews are protected in this agreement, a critical safety issue that the carriers have been trying to attack.	OBJ
Social services put a significant strain on the public's finances.	SUBJ
Such a crisis would undermine the very fabric of our society.	SUBJ
This makes reading the reports indoctrinated policy wonks write difficult to read because when they write about “immigrants” it is unclear if they actually mean lawfully present immigrants or if they are using the word as a euphemism for illegal aliens.	SUBJ
In my opinion, local governments should consider the potential trade-offs between infection control and investment when making policy decisions.	SUBJ
